key,text_wo_stopfreq,text_stemmed,NEWcolumn
LUCENE-4269,http job lucene trunk linux java hung couple days stacktrace noformat full thread dump java hotspot tm bit server vm b mixed mode test testscope org apache lucene index testbalancedsegmentmergepolicy testforcemerge seed f ffcd faee ff prio tid x f e nid x c runnable x f b java lang thread state runnable org apache lucene codecs blocktreetermswriter termswriter findblocks freeze blocktreetermswriter java org apache lucene util fst builder freezetail builder java org apache lucene util fst builder add builder java org apache lucene codecs blocktreetermswriter termswriter finishterm blocktreetermswriter java org apache lucene codecs termsconsumer merge termsconsumer java org apache lucene codecs fieldsconsumer merge fieldsconsumer java org apache lucene index segmentmerger mergeterms segmentmerger java org apache lucene index segmentmerger merge segmentmerger java org apache lucene index indexwriter mergemiddle indexwriter java org apache lucene index indexwriter merge indexwriter java org apache lucene index serialmergescheduler merge serialmergescheduler java locked x dc fcfb org apache lucene index serialmergescheduler org apache lucene index indexwriter maybemerge indexwriter java org apache lucene index indexwriter maybemerge indexwriter java org apache lucene index indexwriter preparecommit indexwriter java locked x dc fcfc java lang object org apache lucene index indexwriter commitinternal indexwriter java locked x dc fcfc java lang object org apache lucene index indexwriter commit indexwriter java org apache lucene index indexwriter commit indexwriter java org apache lucene index randomindexwriter commit randomindexwriter java org apache lucene index testbalancedsegmentmergepolicy setup testbalancedsegmentmergepolicy java sun reflect nativemethodaccessorimpl invoke native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java java lang reflect method invoke method java com carrotsearch randomizedtesting randomizedrunner invoke randomizedrunner java com carrotsearch randomizedtesting randomizedrunner access randomizedrunner java com carrotsearch randomizedtesting randomizedrunner evaluate randomizedrunner java com carrotsearch randomizedtesting randomizedrunner evaluate randomizedrunner java org apache lucene util testrulesetupteardownchained evaluate testrulesetupteardownchained java org apache lucene util testrulefieldcachesanity evaluate testrulefieldcachesanity java org apache lucene util abstractbeforeafterrule evaluate abstractbeforeafterrule java com carrotsearch randomizedtesting rules systempropertiesinvariantrule evaluate systempropertiesinvariantrule java org apache lucene util testrulereportuncaughtexceptions evaluate testrulereportuncaughtexceptions java org apache lucene util testrulethreadandtestname evaluate testrulethreadandtestname java org apache lucene util testruleignoreaftermaxfailures evaluate testruleignoreaftermaxfailures java org apache lucene util testrulemarkfailure evaluate testrulemarkfailure java com carrotsearch randomizedtesting randomizedrunner runsingletest randomizedrunner java com carrotsearch randomizedtesting randomizedrunner access randomizedrunner java com carrotsearch randomizedtesting randomizedrunner run randomizedrunner java com carrotsearch randomizedtesting randomizedrunner evaluate randomizedrunner java com carrotsearch randomizedtesting randomizedrunner evaluate randomizedrunner java com carrotsearch randomizedtesting randomizedrunner evaluate randomizedrunner java org apache lucene util abstractbeforeafterrule evaluate abstractbeforeafterrule java org apache lucene util testrulereportuncaughtexceptions evaluate testrulereportuncaughtexceptions java org apache lucene util testrulestoreclassname evaluate testrulestoreclassname java org apache lucene util testruleicuhack evaluate testruleicuhack java com carrotsearch randomizedtesting rules systempropertiesinvariantrule evaluate systempropertiesinvariantrule java org apache lucene util testrulenoinstancehooksoverrides evaluate testrulenoinstancehooksoverrides java org apache lucene util testrulenostatichooksshadowing evaluate testrulenostatichooksshadowing java org apache lucene util testruleassertionsrequired evaluate testruleassertionsrequired java org apache lucene util testrulemarkfailure evaluate testrulemarkfailure java org apache lucene util testruleignoreaftermaxfailures evaluate testruleignoreaftermaxfailures java org apache lucene util testruleignoretestsuites evaluate testruleignoretestsuites java com carrotsearch randomizedtesting randomizedrunner runsuite randomizedrunner java com carrotsearch randomizedtesting randomizedrunner access randomizedrunner java com carrotsearch randomizedtesting randomizedrunner run randomizedrunner java service thread daemon prio tid x f e nid x runnable x java lang thread state runnable c compilerthread daemon prio tid x f e bc nid x waiting condition x java lang thread state runnable c compilerthread daemon prio tid x f e b nid x f waiting condition x java lang thread state runnable signal dispatcher daemon prio tid x f e b nid x e waiting condition x java lang thread state runnable surrogate locker thread concurrent gc daemon prio tid x f e b nid x c waiting condition x java lang thread state runnable finalizer daemon prio tid x f e nid x object wait x f b java lang thread state waiting object monitor java lang object wait native method waiting x dd e java lang ref referencequeue lock java lang ref referencequeue remove referencequeue java locked x dd e java lang ref referencequeue lock java lang ref referencequeue remove referencequeue java java lang ref finalizer finalizerthread run finalizer java reference handler daemon prio tid x f e nid x object wait x f b java lang thread state waiting object monitor java lang object wait native method waiting x dd e java lang ref reference lock java lang object wait object java java lang ref reference referencehandler run reference java locked x dd e java lang ref reference lock main prio tid x f e c nid x object wait x f edd java lang thread state waiting object monitor java lang object wait native method waiting x dc f com carrotsearch randomizedtesting randomizedrunner java lang thread join thread java locked x dc f com carrotsearch randomizedtesting randomizedrunner java lang thread join thread java com carrotsearch randomizedtesting randomizedrunner runsuite randomizedrunner java com carrotsearch randomizedtesting randomizedrunner run randomizedrunner java com carrotsearch ant tasks junit slave slavemain execute slavemain java com carrotsearch ant tasks junit slave slavemain main slavemain java com carrotsearch ant tasks junit slave slavemainsafe main slavemainsafe java vm thread prio tid x f noformat testbalancedsegmentmergepolicy setup hang,http job luc trunk linux jav hung coupl day stacktrac noform ful thread dump jav hotspot tm bit serv vm b mix mod test testscop org apach luc index testbalancedsegmentmergepolicy testforcemerg see f ffcd fae ff prio tid x f e nid x c run x f b jav lang thread stat run org apach luc codec blocktreetermswrit termswrit findblock freez blocktreetermswrit jav org apach luc util fst build freezetail build jav org apach luc util fst build ad build jav org apach luc codec blocktreetermswrit termswrit finishterm blocktreetermswrit jav org apach luc codec termsconsum merg termsconsum jav org apach luc codec fieldsconsum merg fieldsconsum jav org apach luc index segmentmerg mergeterm segmentmerg jav org apach luc index segmentmerg merg segmentmerg jav org apach luc index indexwrit mergemiddl indexwrit jav org apach luc index indexwrit merg indexwrit jav org apach luc index serialmergesched merg serialmergesched jav lock x dc fcfb org apach luc index serialmergesched org apach luc index indexwrit maybemerg indexwrit jav org apach luc index indexwrit maybemerg indexwrit jav org apach luc index indexwrit preparecommit indexwrit jav lock x dc fcfc jav lang object org apach luc index indexwrit commitintern indexwrit jav lock x dc fcfc jav lang object org apach luc index indexwrit commit indexwrit jav org apach luc index indexwrit commit indexwrit jav org apach luc index randomindexwrit commit randomindexwrit jav org apach luc index testbalancedsegmentmergepolicy setup testbalancedsegmentmergepolicy jav sun reflect nativemethodaccessorimpl invok nat method sun reflect nativemethodaccessorimpl invok nativemethodaccessorimpl jav sun reflect delegatingmethodaccessorimpl invok delegatingmethodaccessorimpl jav jav lang reflect method invok method jav com carrotsearch randomizedtest randomizedrun invok randomizedrun jav com carrotsearch randomizedtest randomizedrun access randomizedrun jav com carrotsearch randomizedtest randomizedrun evalu randomizedrun jav com carrotsearch randomizedtest randomizedrun evalu randomizedrun jav org apach luc util testrulesetupteardownchain evalu testrulesetupteardownchain jav org apach luc util testrulefieldcaches evalu testrulefieldcaches jav org apach luc util abstractbeforeafterr evalu abstractbeforeafterr jav com carrotsearch randomizedtest rul systempropertiesinvariantr evalu systempropertiesinvariantr jav org apach luc util testrulereportuncaughtexceiv evalu testrulereportuncaughtexceiv jav org apach luc util testrulethreadandtestnam evalu testrulethreadandtestnam jav org apach luc util testruleignoreaftermaxfail evalu testruleignoreaftermaxfail jav org apach luc util testrulemarkfail evalu testrulemarkfail jav com carrotsearch randomizedtest randomizedrun runsingletest randomizedrun jav com carrotsearch randomizedtest randomizedrun access randomizedrun jav com carrotsearch randomizedtest randomizedrun run randomizedrun jav com carrotsearch randomizedtest randomizedrun evalu randomizedrun jav com carrotsearch randomizedtest randomizedrun evalu randomizedrun jav com carrotsearch randomizedtest randomizedrun evalu randomizedrun jav org apach luc util abstractbeforeafterr evalu abstractbeforeafterr jav org apach luc util testrulereportuncaughtexceiv evalu testrulereportuncaughtexceiv jav org apach luc util testrulestoreclassnam evalu testrulestoreclassnam jav org apach luc util testruleicuhack evalu testruleicuhack jav com carrotsearch randomizedtest rul systempropertiesinvariantr evalu systempropertiesinvariantr jav org apach luc util testrulenoinstancehooksoverrid evalu testrulenoinstancehooksoverrid jav org apach luc util testrulenostatichooksshadow evalu testrulenostatichooksshadow jav org apach luc util testruleassertionsrequir evalu testruleassertionsrequir jav org apach luc util testrulemarkfail evalu testrulemarkfail jav org apach luc util testruleignoreaftermaxfail evalu testruleignoreaftermaxfail jav org apach luc util testruleignoretestsuit evalu testruleignoretestsuit jav com carrotsearch randomizedtest randomizedrun runsuit randomizedrun jav com carrotsearch randomizedtest randomizedrun access randomizedrun jav com carrotsearch randomizedtest randomizedrun run randomizedrun jav serv thread daemon prio tid x f e nid x run x jav lang thread stat run c compilerthread daemon prio tid x f e bc nid x wait condit x jav lang thread stat run c compilerthread daemon prio tid x f e b nid x f wait condit x jav lang thread stat run sign dispatch daemon prio tid x f e b nid x e wait condit x jav lang thread stat run surrog lock thread concur gc daemon prio tid x f e b nid x c wait condit x jav lang thread stat run fin daemon prio tid x f e nid x object wait x f b jav lang thread stat wait object monit jav lang object wait nat method wait x dd e jav lang ref referencequeu lock jav lang ref referencequeu remov referencequeu jav lock x dd e jav lang ref referencequeu lock jav lang ref referencequeu remov referencequeu jav jav lang ref fin finalizerthread run fin jav ref handl daemon prio tid x f e nid x object wait x f b jav lang thread stat wait object monit jav lang object wait nat method wait x dd e jav lang ref ref lock jav lang object wait object jav jav lang ref ref referencehandl run ref jav lock x dd e jav lang ref ref lock main prio tid x f e c nid x object wait x f ed jav lang thread stat wait object monit jav lang object wait nat method wait x dc f com carrotsearch randomizedtest randomizedrun jav lang thread join thread jav lock x dc f com carrotsearch randomizedtest randomizedrun jav lang thread join thread jav com carrotsearch randomizedtest randomizedrun runsuit randomizedrun jav com carrotsearch randomizedtest randomizedrun run randomizedrun jav com carrotsearch ant task junit slav slavemain execut slavemain jav com carrotsearch ant task junit slav slavemain main slavemain jav com carrotsearch ant task junit slav slavemainsaf main slavemainsaf jav vm thread prio tid x f noform testbalancedsegmentmergepolicy setup hang,SBR
LUCENE-4268,rename class also fix bugs class classloader getresourceasstream returns null resource found java bug opinion throw ioexception solrresourceloader throws ioexception lucene example one prevents npes everywhere improvements add arg ctor uses context class loader instead given class users want resource names must include package name course also provide second implementation allows resource names full filesystem paths think loading resources like custom word list wanted implementation loading classes would delegated classloader course dont like resourceloader also supplying newinstance remove analysis rename resourceasstreamreasourceloader classpathresourceloader supply simple filesystemresourceloader,renam class also fix bug class classload getresourceasstream return nul resourc found jav bug opin throw ioexceiv solrresourceload throws ioexceiv luc exampl on prev npe everywh improv ad arg ctor us context class load instead giv class us want resourc nam must includ pack nam cours also provid second impl allow resourc nam ful filesystem path think load resourc lik custom word list want impl load class would deleg classload cours dont lik resourceload also supply newinst remov analys renam resourceasstreamreasourceload classpathresourceload supply simpl filesystemresourceload,SBR
LUCENE-4254,current implementation keywordtokenizer tokenizer new keywordtokenizer factory reader keywordtokenizer defaultbuffersize return new tokenstreamcomponents tokenizer tokenizer tried change tokenizer keywordtokenizer icutokenizer return proper tokenized word icucollationkeyanalyzer fail tokenize thai word,cur impl keywordtok tok new keywordtok fact read keywordtok defaultbuffers return new tokenstreamcompon tok tok tri chang tok keywordtok icutok return prop tok word icucollationkeyanalys fail tok tha word,NSBR
LUCENE-4247,trying escape czech characters thorough asciifoldingfilter works fine indexing since retrieve non diacritic version content indexed trying retrieve diacritics returns always results debug mode clearly see analyzer called addition put breakpoint analyser check called later never passes searchtext příliš analyzer analyzer analyzer factory getbean analyzer query q new queryparser version factory getbean version destinationplaceproperties name analyzer parse searchtext query q values debug prefix term id field name id text příliš id details q prefixquery id boost numberofterms prefix term id rewritemethod multitermquery id analyser quite simple put code reference public class destinationanalyser extends analyzer private final version luceneversion public destinationanalyser version luceneversion super luceneversion luceneversion non javadoc see org apache lucene analysis analyzer tokenstream java lang string java io reader override public tokenstream tokenstream string fieldname reader reader tokenstream result new standardtokenizer luceneversion reader result new standardfilter luceneversion result result new lowercasefilter luceneversion result result new asciifoldingfilter result return result workaround avoid problem actually using method transform search text uses link asciifoldingfilter transform diacritical text ascii counterpart param text transform return ascii text public static string foldtoascii string text int length text length char toreturn new char length asciifoldingfilter foldtoascii text tochararray toreturn length return new string toreturn queryparser call analyzer,try escap czech charact thorough asciifoldingfilt work fin index sint retriev non diacrit vert cont index try retriev diacrit return alway result debug mod clear see analys cal addit put breakpoint analys check cal lat nev pass searchtext příliš analys analys analys fact getb analys query q new querypars vert fact getb vert destinationplaceproperty nam analys pars searchtext query q valu debug prefix term id field nam id text příliš id detail q prefixquery id boost numberofterm prefix term id rewritemethod multitermquery id analys quit simpl put cod ref publ class destinationanalys extend analys priv fin vert lucenevert publ destinationanalys vert lucenevert sup lucenevert lucenevert non javadoc see org apach luc analys analys tokenstream jav lang string jav io read overrid publ tokenstream tokenstream string fieldnam read read tokenstream result new standardtok lucenevert read result new standardfilt lucenevert result result new lowercasefilt lucenevert result result new asciifoldingfilt result return result workaround avoid problem act us method transform search text us link asciifoldingfilt transform diacrit text asci counterpart param text transform return asci text publ stat string foldtoasci string text int leng text leng char toreturn new char leng asciifoldingfilt foldtoasci text tochararray toreturn leng return new string toreturn querypars cal analys,SBR
LUCENE-4245,currently safe way close directory closing writer without causing exception merge thread close call interrupted indexwriter close true either interruptible abort background merge threads returning,cur saf way clos direct clos writ without caus exceiv merg thread clos cal interrupt indexwrit clos tru eith interrupt abort background merg threads return,SBR
LUCENE-4234,aggregating facets lucene score using facetscollector results exception assertion enabled exception facetscollector used scorefacetrequest,aggreg facet luc scor us facetscollect result exceiv assert en exceiv facetscollect us scorefacetrequest,NSBR
LUCENE-4225,worked start new postings format less overhead fixed int encoders pfor using ideas old bulk branch new ideas robert start payloads support yet run lucene tests except one new test added tries thorough postingsformat tester make easier create new postings formats pass luceneutil performance test least able run queries correctly like lucene uses two files though add payloads may doc file interleaves doc delta freq blocks pos position delta blocks unlike sep blocks shared across terms instead uses block encoding enough ints encode else lucene vint format means low freq terms current default block size always vints high freq terms number blocks vint final block skip points recorded block starts new fixedpostingsformat less overhead seppostingsformat,work start new post form less overhead fix int encod pfor us idea old bulk branch new idea robert start payload support yet run luc test exceiv on new test ad tri thorough postingsform test mak easy cre new post form pass luceneutil perform test least abl run query correct lik luc us two fil though ad payload may doc fil interleav doc delt freq block pos posit delt block unlik sep block shar across term instead us block encod enough int encod els luc vint form mean low freq term cur default block siz alway vint high freq term numb block vint fin block skip point record block start new fixedpostingsform less overhead seppostingsform,SBR
LUCENE-4222,code public double getfloorsegmentmb return floorsegmentbytes code clearly wrong either written operations offset value gets returned bytes merge policy uses value directly rather calling getter return value wrong tieredmergepolicy getfloorsegmentmb returns wrong value,cod publ doubl getfloorsegmentmb return floorsegmentbyt cod clear wrong eith writ op offset valu get return byt merg policy us valu direct rath cal get return valu wrong tieredmergepolicy getfloorsegmentmb return wrong valu,NSBR
LUCENE-4218,call numeric num indexablefield numericvalue comes correct value whereas document get field yields null contrary documentation document get field numeric field returns null,cal num num indexablefield numericvalu com correct valu wherea docu get field yield nul cont docu docu get field num field return nul,NSBR
LUCENE-4206,followup lucene think found solution adds overhead parsing classes fileset times instead one time dynamic investigation system classes classloader demand allow check forbidden apis also investigate calls subclasses forbidden apis,followup luc think found solv ad overhead pars class fileset tim instead on tim dynam investig system class classload demand allow check forbid ap also investig cal subclass forbid ap,NSBR
LUCENE-4204,hello latest version lucene error codec name lucene exist need add corresponding jar file supporting spi classpath current classpath supports following names classpath ok method initialise codec work error append lucene error codec android,hello latest vert luc er codec nam luc ex nee ad correspond jar fil support spi classpa cur classpa support follow nam classpa ok method init codec work er append luc er codec android,NSBR
LUCENE-4190,carl austin raised good issue comment lucene alpha blog post http blog mikemccandless com lucene alpha long last html indexwriter delete foreign files index directory made change codecs free write files space filenames hard bound user accidentally uses wrong directory eg c fact delete important stuff think least use simple criteria must start maybe must fit certain pattern eg base x much less likely delete non lucene file indexwriter deletes non lucene files,carl austin rais good issu com luc alph blog post http blog mikemccandless com luc alph long last html indexwrit delet foreign fil index direct mad chang codec fre writ fil spac filenam hard bound us accid us wrong direct eg c fact delet import stuff think least us simpl criter must start mayb must fit certain pattern eg bas x much less lik delet non luc fil indexwrit delet non luc fil,SBR
LUCENE-4188,logic storing shape representations seems different strategy prefixtreestrategy impls store shape wkt nice using wkt much help bboxstrategy actually store shape representation bounding box twodoubles seems follow prefixtreestrategy approach surprising since indexes points could stored without using wkt think need consider storing shape means want store shape logic standardised done outside strategys since really related want store terms used strategys make shapes queryable need change logic strategys actually storing shapes strategy dependent,log stor shap repres seem diff strategy prefixtreestrategy impl stor shap wkt nic us wkt much help bboxstrategy act stor shap repres bound box twodoubl seem follow prefixtreestrategy approach surpr sint index point could stor without us wkt think nee consid stor shap mean want stor shap log standard don outsid strategys sint real rel want stor term us strategys mak shap query nee chang log strategys act stor shap strategy depend,SBR
LUCENE-4186,distance error percent query shape lucene spatial nutshell percent shape area error epsilon considering search detail edges default reference however configured read fraction code xml fieldtype name location dtrie class solr spatialrecursiveprefixtreefieldtype disterrpct maxdetaildist code overhaul lucene spatial disterrpct,dist er perc query shap luc spat nutshel perc shap are er epsilon consid search detail edg default ref howev config read fract cod xml fieldtyp nam loc dtrie class solr spatialrecursiveprefixtreefieldtyp disterrpct maxdetaild cod overha luc spat disterrpct,NSBR
