key,text_wo_stopfreq,text_stemmed,NEWcolumn
HIVE-23873,scenario hive table schema table oracle however query table data fails npe trace code caused java io ioexception java lang nullpointerexception org apache hadoop hive ql exec fetchoperator getnextrow fetchoperator java hive exec jar org apache hadoop hive ql exec fetchoperator pushrow fetchoperator java hive exec jar org apache hadoop hive ql exec fetchtask fetch fetchtask java hive exec jar org apache hadoop hive ql driver getresults driver java hive exec jar org apache hadoop hive ql reexec reexecdriver getresults reexecdriver java hive exec jar org apache hive service cli operation sqloperation getnextrowset sqloperation java hive service jar caused java lang nullpointerexception org apache hive storage jdbc jdbcserde deserialize jdbcserde java hive jdbc handler jar org apache hadoop hive ql exec fetchoperator getnextrow fetchoperator java hive exec jar org apache hadoop hive ql exec fetchoperator pushrow fetchoperator java hive exec jar org apache hadoop hive ql exec fetchtask fetch fetchtask java hive exec jar org apache hadoop hive ql driver getresults driver java hive exec jar org apache hadoop hive ql reexec reexecdriver getresults reexecdriver java hive exec jar org apache hive service cli operation sqloperation getnextrowset sqloperation java hive service jar code problem appears column names oracle upper case since hive table column names forced store lowercase creation user runs npe error fetching data deserializing data input consists column names lower case fails get value https github com apache hive blob rel release jdbc handler src main java org apache hive storage jdbc jdbcserde java l code rowval objectwritable value get code log snio code info ed ec aee e hiveserver handler pool thread dao genericjdbcdatabaseaccessor query execute select testhivejdbcstorage info ed ec aee e hiveserver handler pool thread jdbc jdbcserde columnkey id info ed ec aee e hiveserver handler pool thread jdbc jdbcserde blob value fname ow class class java lang string value name id ow class class java lang integer value code simple reproducer case create table oracle code create table testhivejdbcstorage id int fname varchar code insert dummy data code insert testhivejdbcstorage values name code create jdbcstoragehandler table hive code create external table default testhivejdbcstoragehivetbl id int fname varchar stored org apache hive storage jdbc jdbcstoragehandler tblproperties hive sql database type oracle hive sql jdbc driver oracle jdbc oracledriver hive sql jdbc url jdbc oracle thin orachehostname xe hive sql dbcp username chiran hive sql dbcp password supersecurepassword hive sql table testhivejdbcstorage hive sql dbcp maxactive code query hive table fails npe code select default testhivejdbcstoragehivetbl info compiling command queryid hive cd f e db bc select default testhivejdbcstoragehivetbl info semantic analysis completed retrial false info returning hive schema schema fieldschemas fieldschema name testhivejdbcstoragehivetbl id type int comment null fieldschema name testhivejdbcstoragehivetbl fname type varchar comment null properties null info completed compiling command queryid hive cd f e db bc time taken seconds info executing command queryid hive cd f e db bc select default testhivejdbcstoragehivetbl info completed executing command queryid hive cd f e db bc time taken seconds info ok error java io ioexception java lang nullpointerexception state code code assuming repercussions convert column names lowercase fetched database query pointing table jdbcstoragehandler attaching patch case querying hive jdbcstoragehandler table fails npe cbo,scenario hiv tabl schema tabl orac howev query tabl dat fail npe trac cod caus jav io ioexceiv jav lang nullpointerexceiv org apach hadoop hiv ql exec fetchop getnextrow fetchop jav hiv exec jar org apach hadoop hiv ql exec fetchop pushrow fetchop jav hiv exec jar org apach hadoop hiv ql exec fetchtask fetch fetchtask jav hiv exec jar org apach hadoop hiv ql driv getresult driv jav hiv exec jar org apach hadoop hiv ql reexec reexecdr getresult reexecdr jav hiv exec jar org apach hiv serv cli op sqloperation getnextrowset sqloperation jav hiv serv jar caus jav lang nullpointerexceiv org apach hiv stor jdbc jdbcserde des jdbcserde jav hiv jdbc handl jar org apach hadoop hiv ql exec fetchop getnextrow fetchop jav hiv exec jar org apach hadoop hiv ql exec fetchop pushrow fetchop jav hiv exec jar org apach hadoop hiv ql exec fetchtask fetch fetchtask jav hiv exec jar org apach hadoop hiv ql driv getresult driv jav hiv exec jar org apach hadoop hiv ql reexec reexecdr getresult reexecdr jav hiv exec jar org apach hiv serv cli op sqloperation getnextrowset sqloperation jav hiv serv jar cod problem appear column nam orac up cas sint hiv tabl column nam forc stor lowercas cre us run npe er fetch dat des dat input consist column nam low cas fail get valu https github com apach hiv blob rel releas jdbc handl src main jav org apach hiv stor jdbc jdbcserde jav l cod rowv objectwrit valu get cod log snio cod info ed ec ae e hiveserv handl pool thread dao genericjdbcdatabaseaccess query execut select testhivejdbcst info ed ec ae e hiveserv handl pool thread jdbc jdbcserde columnkey id info ed ec ae e hiveserv handl pool thread jdbc jdbcserde blob valu fnam ow class class jav lang string valu nam id ow class class jav lang integ valu cod simpl reproduc cas cre tabl orac cod cre tabl testhivejdbcst id int fnam varch cod insert dummy dat cod insert testhivejdbcst valu nam cod cre jdbcstoragehandler tabl hiv cod cre extern tabl default testhivejdbcstoragehivetbl id int fnam varch stor org apach hiv stor jdbc jdbcstoragehandler tblproperties hiv sql databas typ orac hiv sql jdbc driv orac jdbc oracledr hiv sql jdbc url jdbc orac thin orachehostnam xe hiv sql dbcp usernam chir hiv sql dbcp password supersecurepassword hiv sql tabl testhivejdbcst hiv sql dbcp maxact cod query hiv tabl fail npe cod select default testhivejdbcstoragehivetbl info compil command queryid hiv cd f e db bc select default testhivejdbcstoragehivetbl info sem analys complet ret fals info return hiv schema schema fieldschema fieldschem nam testhivejdbcstoragehivetbl id typ int com nul fieldschem nam testhivejdbcstoragehivetbl fnam typ varch com nul property nul info complet compil command queryid hiv cd f e db bc tim tak second info execut command queryid hiv cd f e db bc select default testhivejdbcstoragehivetbl info complet execut command queryid hiv cd f e db bc tim tak second info ok er jav io ioexceiv jav lang nullpointerexceiv stat cod cod assum repercuss convert column nam lowercas fetch databas query point tabl jdbcstoragehandler attach patch cas query hiv jdbcstoragehandler tabl fail npe cbo,SBR
HIVE-23871,hive optimizes storagedescriptor conversion part objectstore skipping particular table properties like skewinfo bucketcols ordering etc however transactional tables acid causing micromanaged tables behave abnormally micromanaged insertonly tables may miss needed properties storage desc params may define lines delimited like example repro issue code java create transactional table delimtabletrans id int name string safety int row format delimited fields terminated stored textfile load data inpath table overwrite table delimtabletrans describe formatted delimtabletrans select delimtabletrans code result code java table type managedtable table parameters bucketingversion numfiles numrows rawdatasize totalsize transactional true transactionalproperties insertonly masked pattern storage information serde library org apache hadoop hive serde lazy lazysimpleserde inputformat org apache hadoop mapred textinputformat outputformat org apache hadoop hive ql io hiveignorekeytextoutputformat compressed num buckets bucket columns sort columns prehook query select delimtabletrans prehook type query prehook input default delimtabletrans masked pattern posthook query select delimtabletrans posthook type query posthook input default delimtabletrans masked pattern null null null null null null null null null null null null null null null null null null code objectstore properly handle micromanaged table properties,hiv optim storagedescrib convert part objectst skip particul tabl property lik skewinfo bucketcol ord etc howev transact tabl acid caus microm tabl behav abnorm microm inserton tabl may miss nee property stor desc param may defin lin delimit lik exampl repro issu cod jav cre transact tabl delimtablet id int nam string saf int row form delimit field termin stor textfil load dat inpa tabl overwrit tabl delimtablet describ format delimtablet select delimtablet cod result cod jav tabl typ managedt tabl paramet bucketingvert numfil numrow rawdatas totals transact tru transactionalproperty inserton mask pattern stor inform serd libr org apach hadoop hiv serd lazy lazysimpleserd inputform org apach hadoop mapr textinputform outputform org apach hadoop hiv ql io hiveignorekeytextoutputform compress num bucket bucket column sort column prehook query select delimtablet prehook typ query prehook input default delimtablet mask pattern posthook query select delimtablet posthook typ query posthook input default delimtablet mask pattern nul nul nul nul nul nul nul nul nul nul nul nul nul nul nul nul nul nul cod objectst prop handl microm tabl property,SBR
HIVE-23868,hive removed support preceding following window function specifications restore support converting preceding following current row query plan windowing function spec support preceeding following,hiv remov support prec follow window funct spec rest support convert prec follow cur row query plan window funct spec support precess follow,NSBR
HIVE-23857,hivepasrser g extended anymore adding tokens leads code large problem compiled code size would exceed bytes real solution would introduce anltr meantime fixed moving tokennames variable separate file fix hiveparser code large problem,hivepasrs g extend anym ad tok lead cod larg problem compil cod siz would excess byt real solv would introduc anlt meantim fix mov tokennam vary sep fil fix hivepars cod larg problem,NSBR
HIVE-23855,http ci hive apache org job hive precommit job master testqueryshutdownhooks flaky,http ci hiv apach org job hiv precommit job mast testqueryshutdownhook flaky,NSBR
HIVE-23850,hive https issues apache org jira browse hive filters columns constants pushed cases may work well example set hive cbo enable false select b sum group b grouping sets b upper aaa sum select upper b sum group upper b grouping sets upper upper b upper aaa sum filters pushed gby f gbykey gbykey udf column groupby keys allow ppd subject column grouping sets present,hiv https issu apach org jir brows hiv filt column const push cas may work wel exampl set hiv cbo en fals select b sum group b group set b up aa sum select up b sum group up b group set up up b up aa sum filt push gby f gbykey gbykey udf column groupby key allow ppd subject column group set pres,NSBR
HIVE-23849,creating view hive skips creation columnaccessinfo created step l causes authorization error currently issue hidden cbo enabled introducing hive calciteplanner creates columnaccessinfo step https github com apache hive blob e b fd b ca fcbe f f ql src java org apache hadoop hive ql parse semanticanalyzer java l turning cbo issue still think return statement step https github com apache hive blob e b fd b ca fcbe f f ql src java org apache hadoop hive ql parse semanticanalyzer java l necessary hive skips creation columnaccessinfo creating view,cre view hiv skip cre columnaccessinfo cre step l caus auth er cur issu hid cbo en introduc hiv calciteplan cre columnaccessinfo step https github com apach hiv blob e b fd b ca fcbe f f ql src jav org apach hadoop hiv ql pars semanticanalys jav l turn cbo issu stil think return stat step https github com apach hiv blob e b fd b ca fcbe f f ql src jav org apach hadoop hiv ql pars semanticanalys jav l necess hiv skip cre columnaccessinfo cre view,SBR
HIVE-23846,method getndvestimator datatype columnstatsdatainspector call issetbitvectors serializes bitvectors already deserialized bitvectors ndvestimator example see pattern longcolumnstatsdatainspector https github com apache hive blob master standalone metastore metastore server src main java org apache hadoop hive metastore columnstats cache longcolumnstatsdatainspector java l method could check ndvestimator set first need serialize deserialize back avoid unnecessary serialization deserialization bitvectors,method getndvestim datatyp columnstatsdatainspect cal issetbitvect ser bitvect already des bitvect ndvestimator exampl see pattern longcolumnstatsdatainspect https github com apach hiv blob mast standalon metast metast serv src main jav org apach hadoop hiv metast columnst cach longcolumnstatsdatainspect jav l method could check ndvestimator set first nee ser des back avoid unnecess ser des bitvect,SBR
HIVE-23837,filesinkoperator root operator mergejoinwork hbasestoragehandler configurejobconf never get called execution miss hbaseauthtoken hbase jars hbasestoragehandler configured properly filesinkoperator child mergejoinwork,filesinkop root op mergejoinwork hbasestoragehandl configurejobconf nev get cal execut miss hbaseauthtok hbas jar hbasestoragehandl config prop filesinkop child mergejoinwork,SBR
HIVE-23836,quote want deletion persistent object cause deletion related objects need mark related fields mapping dependent quote http www datanucleus org products accessplatform jdo persistence html dependentfields http www datanucleus org products datanucleus jdo persistence html deletinganobject database code sql title derby schema alter table app columnsv add constraint columnsv fk foreign key cdid references app cds cdid delete action update action code https github com apache hive blob cf cf f b f standalone metastore metastore server src main sql derby hive schema derby sql l make cols dependent cascade deletes,quot want delet persist object caus delet rel object nee mark rel field map depend quot http www datanucle org produc accessplatform jdo persist html dependentfield http www datanucle org produc datanucle jdo persist html deletinganobject databas cod sql titl derby schema alt tabl ap columnsv ad constraint columnsv fk foreign key cdid ref ap cds cdid delet act upd act cod https github com apach hiv blob cf cf f b f standalon metast metast serv src main sql derby hiv schema derby sql l mak col depend cascad delet,SBR
HIVE-23832,code create table default compcleanup cdaid int cdarunid varchar cdaloadts timestamp globalpartyid string groupid string comment gp gr partitioned cdadate int cdajobname varchar stored orc cdadate cdajobname corebase insert default compcleanup values cdarunid null globalpartyid groupid corebase select default compcleanup cdadate cdajobname corebase update default compcleanup set cdaid cdaid select default compcleanup cdadate cdajobname corebase alter table default compcleanup partition cdadate cdajobname corebase compact major wait code using blocking compaction cleaner skips processing due presence open txn alter table compactor one code acidutils getchildstate ignoring pfile users denyskuzmenko data cdh hive warehouse compcleanup cdadate cdajobname corebase base v code acidutils processbasedir code isdirusable basedir parsedbase getvisibilitytxnid aborted validtxnlist return code compaction cleaner fails clean deltas using blocking compaction,cod cre tabl default compcleanup cdaid int cdarunid varch cdaloadt timestamp globalpartyid string groupid string com gp gr partit cdad int cdajobnam varch stor orc cdad cdajobnam corebas insert default compcleanup valu cdarunid nul globalpartyid groupid corebas select default compcleanup cdad cdajobnam corebas upd default compcleanup set cdaid cdaid select default compcleanup cdad cdajobnam corebas alt tabl default compcleanup partit cdad cdajobnam corebas compact maj wait cod us block compact cle skip process due pres op txn alt tabl compact on cod acidutil getchildst ign pfil us denyskuzmenko dat cdh hiv wareh compcleanup cdad cdajobnam corebas bas v cod acidutil processbasedir cod isdirus basedir parsedbas getvisibilitytxnid abort validtxnl return cod compact cle fail cle delta us block compact,SBR
HIVE-23830,query registers shutdownhook release transactional resources case jvm shuts mid query hooks cleaned session closed session life time unbounded hooks memory leak cleaned soon transaction completed remove shutdownhook query completed,query reg shutdownhook releas transact resourc cas jvm shut mid query hook cle sess clos sess lif tim unbound hook mem leak cle soon transact complet remov shutdownhook query complet,SBR
HIVE-23822,mmdp reproducer insert query missing auto stats task sorted dynamic partition optimization could remove auto stat task,mmdp reproduc insert query miss auto stat task sort dynam partit optim could remov auto stat task,NSBR
HIVE-23808,steps repo create external partition table remove partition manually using hdfs dfs rm command run msck repair drop partitions fail following exception code java warn org apache hadoop hive metastore utils retryutilities exponentiallydecayingbatchwork hiveserver background pool thread exception thrown processing using batch size org apache hadoop hive metastore utils metastoreexception metaexception message index size org apache hadoop hive metastore msck execute msck java hive exec jar org apache hadoop hive metastore msck execute msck java hive exec jar org apache hadoop hive metastore utils retryutilities exponentiallydecayingbatchwork run retryutilities java hive exec jar org apache hadoop hive metastore msck droppartitionsinbatches msck java hive exec jar org apache hadoop hive metastore msck repair msck java hive exec jar org apache hadoop hive ql ddl misc msck msckoperation execute msckoperation java hive exec jar org apache hadoop hive ql ddl ddltask execute ddltask java hive exec jar org apache hadoop hive ql exec task executetask task java hive exec jar org apache hadoop hive ql exec taskrunner runsequential taskrunner java hive exec jar org apache hadoop hive ql executor launchtask executor java hive exec jar org apache hadoop hive ql executor launchtasks executor java hive exec jar org apache hadoop hive ql executor runtasks executor java hive exec jar org apache hadoop hive ql executor execute executor java hive exec jar org apache hadoop hive ql driver runinternal driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql reexec reexecdriver run reexecdriver java hive exec jar org apache hive service cli operation sqloperation runquery sqloperation java hive service jar org apache hive service cli operation sqloperation access sqloperation java hive service jar org apache hive service cli operation sqloperation backgroundwork run sqloperation java hive service jar java security accesscontroller doprivileged native method javax security auth subject doas subject java org apache hadoop security usergroupinformation doas usergroupinformation java hadoop common jar org apache hive service cli operation sqloperation backgroundwork run sqloperation java hive service jar java util concurrent executors runnableadapter call executors java java util concurrent futuretask run futuretask java java util concurrent executors runnableadapter call executors java java util concurrent futuretask run futuretask java java util concurrent threadpoolexecutor runworker threadpoolexecutor java java util concurrent threadpoolexecutor worker run threadpoolexecutor java java lang thread run thread java caused java lang indexoutofboundsexception index size java util arraylist rangecheck arraylist java java util arraylist get arraylist java com esotericsoftware kryo util mapreferenceresolver getreadobject mapreferenceresolver java com esotericsoftware kryo kryo readreferenceornull kryo java com esotericsoftware kryo kryo readobject kryo java code reason seems failing serializing string deserialization expecting exprnodegenericfuncdesc reason could sterilization difference request think partexpr serialized kryo droprequest case https github com apache hive blob master standalone metastore metastore server src main java org apache hadoop hive metastore msck java l https github com apache hive blob master ql src java org apache hadoop hive ql optimizer ppr partitionexpressionformetastore java l msck repair drop partitions fail kryo exception,step repo cre extern partit tabl remov partit man us hdfs dfs rm command run msck repair drop partit fail follow exceiv cod jav warn org apach hadoop hiv metast util retryutil exponentiallydecayingbatchwork hiveserv background pool thread exceiv thrown process us batch siz org apach hadoop hiv metast util metastoreexceiv metaexceiv mess index siz org apach hadoop hiv metast msck execut msck jav hiv exec jar org apach hadoop hiv metast msck execut msck jav hiv exec jar org apach hadoop hiv metast util retryutil exponentiallydecayingbatchwork run retryutil jav hiv exec jar org apach hadoop hiv metast msck droppartitionsinbatch msck jav hiv exec jar org apach hadoop hiv metast msck repair msck jav hiv exec jar org apach hadoop hiv ql ddl misc msck msckoperation execut msckoperation jav hiv exec jar org apach hadoop hiv ql ddl ddltask execut ddltask jav hiv exec jar org apach hadoop hiv ql exec task executetask task jav hiv exec jar org apach hadoop hiv ql exec taskrun runsequ taskrun jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut runtask execut jav hiv exec jar org apach hadoop hiv ql execut execut execut jav hiv exec jar org apach hadoop hiv ql driv runintern driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql reexec reexecdr run reexecdr jav hiv exec jar org apach hiv serv cli op sqloperation runquery sqloperation jav hiv serv jar org apach hiv serv cli op sqloperation access sqloperation jav hiv serv jar org apach hiv serv cli op sqloperation backgroundwork run sqloperation jav hiv serv jar jav sec accesscontrol doprivileg nat method javax sec au subject doa subject jav org apach hadoop sec usergroupinform doa usergroupinform jav hadoop common jar org apach hiv serv cli op sqloperation backgroundwork run sqloperation jav hiv serv jar jav util concur execut runnableadapt cal execut jav jav util concur futuretask run futuretask jav jav util concur execut runnableadapt cal execut jav jav util concur futuretask run futuretask jav jav util concur threadpoolexecutor runwork threadpoolexecutor jav jav util concur threadpoolexecutor work run threadpoolexecutor jav jav lang thread run thread jav caus jav lang indexoutofboundsexceiv index siz jav util arrayl rangecheck arrayl jav jav util arrayl get arrayl jav com esotericsoftw kryo util mapreferenceresolv getreadobject mapreferenceresolv jav com esotericsoftw kryo kryo readreferenceornul kryo jav com esotericsoftw kryo kryo readobject kryo jav cod reason seem fail ser string des expect exprnodegenericfuncdesc reason could steril diff request think partexpr ser kryo droprequest cas https github com apach hiv blob mast standalon metast metast serv src main jav org apach hadoop hiv metast msck jav l https github com apach hiv blob mast ql src jav org apach hadoop hiv ql optim ppr partitionexpressionformetast jav l msck repair drop partit fail kryo exceiv,SBR
